,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
893,0.54,Ideal,G,VS1,60.1,57.0,5.29,5.31,3.18,2324
894,0.58,Very Good,E,SI1,59.6,57.0,5.41,5.42,3.23,1845
895,2.01,Premium,I,SI1,61.3,60.0,8.09,8.05,4.95,13665
896,0.43,Very Good,D,SI1,62.9,56.0,4.78,4.83,3.02,994
897,2.3,Ideal,H,SI2,61.6,56.0,8.48,8.52,5.24,16036
898,0.91,Premium,I,VS1,61.9,57.0,6.24,6.19,3.85,4421
899,0.4,Ideal,F,SI2,62.0,57.0,4.7,4.72,2.92,285
900,1.0,Ideal,E,SI1,61.6,57.0,6.37,6.45,3.95,5662
901,0.41,Premium,G,VS2,61.9,59.0,4.77,4.73,2.94,992
902,0.35,Ideal,H,VVS1,60.5,57.0,4.58,4.59,2.77,909
903,1.1,Very Good,G,IF,60.5,55.0,6.77,6.71,4.08,7587
904,0.3,Premium,G,SI1,62.5,61.0,4.29,4.26,2.67,353
905,0.31,Ideal,G,VVS2,60.8,56.0,4.41,4.44,2.69,1017
906,0.94,Premium,F,SI2,62.4,58.0,6.23,6.17,3.87,4044
907,0.72,Good,G,SI2,63.7,59.0,5.74,5.65,3.63,1671
908,0.7,Very Good,F,SI1,60.6,60.0,5.71,5.75,3.47,2797
909,0.24,Ideal,H,VS2,61.1,56.0,3.99,4.03,2.45,515
910,0.57,Very Good,E,VS2,59.5,56.0,5.45,5.47,3.25,2296
911,0.71,Premium,I,SI1,61.7,56.0,5.73,5.71,3.53,1832
912,0.79,Ideal,H,VVS2,62.0,55.9,5.88,5.95,3.67,4377
913,0.3,Premium,G,VS1,59.6,59.0,4.38,4.34,2.6,465
914,0.52,Premium,E,VS2,61.6,59.0,5.16,5.14,3.17,2092
915,1.22,Very Good,F,VVS2,60.7,62.0,6.81,6.84,4.14,8665
916,1.0,Good,D,SI1,64.9,53.0,6.27,6.3,4.08,5601
917,0.3,Good,H,VVS1,63.4,57.0,4.27,4.31,2.72,303
918,0.3,Good,E,VS2,64.2,57.0,4.24,4.13,2.69,304
919,0.51,Premium,E,VS2,60.5,56.0,5.24,5.18,3.15,1914
920,1.22,Ideal,H,VVS2,62.7,54.0,6.77,6.83,4.27,8193
921,0.56,Ideal,D,VS2,61.2,56.0,5.3,5.35,3.26,2689
922,0.53,Ideal,E,VS2,61.4,56.0,5.18,5.25,3.2,2278
923,0.58,Ideal,E,VS2,61.8,57.0,5.32,5.36,3.3,2689
924,0.73,Premium,I,VS1,61.2,59.0,5.84,5.82,3.57,2848
925,1.13,Ideal,F,I1,62.2,55.0,6.68,6.63,4.14,3251
926,0.7,Very Good,F,VS1,60.5,57.0,5.77,5.8,3.5,3642
927,0.59,Ideal,D,IF,60.7,58.0,5.45,5.49,3.32,3931
928,0.5,Ideal,G,VVS1,62.2,55.0,5.09,5.11,3.17,2539
929,1.07,Very Good,G,VVS2,62.8,57.0,6.46,6.56,4.09,7167
930,0.42,Ideal,G,VVS2,62.1,57.0,4.8,4.77,2.97,1849
931,0.27,Ideal,G,VS1,62.3,53.0,4.16,4.19,2.6,436
932,1.51,Premium,H,VS1,61.0,60.0,7.29,7.34,4.46,10367
933,1.33,Premium,G,SI2,59.2,62.0,7.22,7.16,4.26,7141
934,0.53,Ideal,G,VVS1,61.4,57.0,5.18,5.21,3.19,2780
935,0.43,Ideal,F,VVS2,61.9,56.0,4.84,4.82,2.99,2122
936,0.4,Premium,G,VS1,61.3,60.0,4.71,4.66,2.87,1243
937,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,3568
938,2.07,Fair,D,SI2,64.5,60.0,7.99,7.88,5.12,13993
939,1.51,Premium,G,VS2,59.2,61.0,7.48,7.44,4.42,10369
940,0.32,Ideal,F,SI1,61.6,55.0,4.41,4.45,2.73,52
941,0.5,Premium,E,SI1,62.3,60.0,5.16,5.08,3.19,1284
942,0.9,Good,G,VS1,61.0,62.0,6.16,6.24,3.78,5062
943,0.71,Fair,D,SI1,66.3,56.0,5.61,5.49,3.68,2471
944,1.21,Good,H,SI1,63.8,64.0,6.72,6.63,4.26,6511
945,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,40
946,0.7,Very Good,F,VS2,61.7,63.0,5.61,5.64,3.47,3480
947,0.42,Ideal,E,VS1,61.6,57.0,4.8,4.84,2.97,1742
948,0.92,Very Good,G,SI2,59.4,62.0,6.34,6.36,3.77,3456
949,1.0,Premium,H,SI2,60.0,62.0,6.53,6.51,3.91,3743
950,1.09,Ideal,I,VS2,61.8,57.0,6.55,6.59,4.06,5865
951,0.56,Premium,I,VVS1,60.6,59.0,5.29,5.33,3.22,1981
952,1.01,Fair,E,VS2,66.6,55.0,6.27,6.2,4.15,5497
953,2.02,Premium,J,VS2,62.0,59.0,8.06,8.08,5.0,13569
954,0.3,Very Good,E,SI2,58.8,60.0,4.39,4.42,2.59,1184
955,1.03,Very Good,D,SI2,61.3,61.0,6.46,6.49,3.97,4993
956,0.62,Premium,G,VS2,61.1,59.0,5.56,5.5,3.38,2539
957,0.83,Good,J,SI1,63.8,58.0,5.97,5.95,3.8,1832
958,0.9,Premium,F,SI2,58.9,59.0,6.31,6.26,3.7,3544
959,2.04,Very Good,I,SI1,63.1,58.0,8.06,7.99,5.06,13938
960,0.9,Good,D,SI2,63.8,58.0,6.13,6.09,3.9,3718
961,1.11,Ideal,H,SI1,61.6,56.0,6.69,6.73,4.07,5812
962,0.51,Ideal,F,VVS1,61.4,56.0,5.15,5.17,3.17,2794
963,0.28,Good,F,VVS2,64.9,57.0,4.13,4.16,2.69,800
964,0.52,Very Good,E,VS2,62.5,56.0,5.15,5.18,3.23,2027
965,1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,7932
966,0.29,Ideal,F,VS2,61.6,56.0,4.28,4.32,2.65,440
967,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,9662
968,1.01,Good,D,SI1,63.1,60.0,6.32,6.39,4.01,5664
969,1.2,Ideal,F,SI1,61.5,53.0,6.87,6.9,4.24,7294
970,0.5,Ideal,F,VVS2,62.2,54.0,5.07,5.12,3.17,2667
971,0.35,Ideal,E,VS2,61.6,56.0,4.54,4.52,2.79,918
972,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,2278
973,0.55,Ideal,F,VS2,60.9,57.0,5.3,5.34,3.24,2319
974,2.07,Ideal,J,VVS2,62.7,54.0,8.17,8.12,5.11,14783
975,2.01,Premium,E,SI2,58.7,54.0,8.27,8.2,4.83,13763
976,0.3,Very Good,D,SI2,61.8,58.0,4.29,4.32,2.66,899
977,0.74,Ideal,G,VVS2,60.9,58.0,5.85,5.88,3.57,4344
978,1.02,Very Good,G,SI1,63.0,55.0,6.4,6.45,4.05,5410
979,2.0,Premium,I,VS1,61.1,58.0,8.08,8.11,4.95,14465
980,1.51,Premium,J,VVS2,62.6,59.0,7.33,7.31,4.58,9433
981,0.3,Ideal,F,SI1,60.6,57.0,4.34,4.37,2.64,100
982,0.57,Ideal,E,VS1,61.0,56.0,5.38,5.4,3.29,2834
983,2.15,Ideal,I,SI1,62.5,57.0,8.2,8.16,5.11,15163
984,0.97,Premium,F,SI2,61.9,58.0,6.31,6.35,3.92,4295
985,1.2,Premium,D,SI2,62.0,58.0,6.84,6.77,4.22,6551
986,0.26,Ideal,G,SI1,62.2,54.0,4.11,4.12,2.56,525
987,1.51,Premium,G,VS2,62.5,59.0,7.34,7.28,4.57,10494
988,0.31,Ideal,E,VS2,60.5,56.0,4.41,4.38,2.66,605
989,0.79,Premium,H,SI2,62.8,57.0,5.91,5.88,3.7,2044
990,0.77,Premium,G,SI2,61.2,58.0,5.99,5.96,3.64,2234
991,0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22,2447
992,0.27,Ideal,G,VVS2,62.8,56.0,4.12,4.16,2.6,846
993,0.52,Ideal,G,VVS2,61.0,56.0,5.24,5.18,3.18,2529
994,0.43,Ideal,G,IF,61.2,57.0,4.81,4.86,2.96,2321
995,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,3235
996,0.36,Premium,D,SI2,61.5,60.0,4.54,4.6,2.81,404
997,0.54,Ideal,E,VVS2,62.2,54.0,5.23,5.26,3.26,3021
998,0.9,Good,J,SI2,63.9,56.0,6.17,6.1,3.92,1468
999,1.0,Premium,G,SI2,62.9,60.0,6.35,6.3,3.98,4379
1000,1.03,Very Good,G,SI1,62.6,56.0,6.41,6.44,4.02,5509
1001,0.53,Very Good,F,SI1,62.5,57.0,5.19,5.24,3.26,1437
1002,0.4,Ideal,G,VVS1,62.0,55.0,4.74,4.78,2.95,1779
1003,0.64,Premium,H,SI1,60.0,59.0,5.63,5.57,3.36,1622
1004,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,58
1005,0.9,Premium,H,SI2,59.5,60.0,6.32,6.29,3.75,2858
1006,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,5385
1007,0.73,Ideal,I,SI1,61.7,55.0,5.78,5.82,3.58,2098
1008,0.9,Very Good,F,VS2,63.1,59.0,6.13,6.05,3.84,5160
1009,1.06,Ideal,I,SI2,61.9,59.0,6.47,6.52,4.02,4085
1010,0.7,Premium,F,VS2,60.6,58.0,5.8,5.72,3.49,3385
1011,1.01,Very Good,H,SI1,61.8,61.0,6.4,6.47,3.98,4827
1012,0.96,Premium,G,SI2,59.3,58.0,6.49,6.43,3.83,3826
1013,0.49,Very Good,H,VVS2,62.3,57.0,5.02,5.05,3.14,1756
1014,1.06,Ideal,I,VVS1,60.2,57.0,6.62,6.66,4.0,6253
1015,0.54,Good,D,SI1,63.7,57.0,5.22,5.14,3.3,1606
1016,0.52,Very Good,E,SI2,62.6,58.0,5.11,5.14,3.21,532
1017,0.41,Ideal,E,VS1,62.1,56.0,4.78,4.75,2.96,1653
1018,0.5,Good,E,VVS2,61.6,62.0,5.04,5.09,3.12,2415
1019,1.06,Ideal,I,SI2,62.7,58.0,6.48,6.5,4.07,4076
1020,0.44,Ideal,E,SI1,61.1,56.0,4.92,4.9,3.0,951
1021,0.73,Ideal,F,VS1,62.6,56.0,5.73,5.71,3.58,4170
1022,0.56,Ideal,D,VS2,61.9,57.0,5.26,5.3,3.27,2724
1023,0.42,Very Good,D,SI2,63.1,56.0,4.8,4.74,3.01,66
1024,0.81,Very Good,F,VVS2,63.1,56.0,5.99,5.9,3.75,5000
1025,0.72,Ideal,I,VS2,61.8,56.0,5.72,5.77,3.56,2639
1026,0.41,Ideal,D,VS2,62.4,55.0,4.76,4.79,2.98,1562
1027,1.01,Very Good,I,SI1,63.3,59.0,6.26,6.22,3.95,4501
1028,1.13,Ideal,E,I1,62.0,55.0,6.66,6.7,4.14,3336
1029,1.53,Premium,F,VS2,58.5,60.0,7.62,7.56,4.44,10660
1030,0.72,Ideal,H,VVS1,62.5,57.0,5.7,5.73,3.57,3878
1031,0.7,Very Good,E,SI2,59.5,56.0,5.79,5.81,3.45,1856
1032,1.09,Very Good,G,VS2,60.9,56.0,6.67,6.7,4.07,6514
1033,1.22,Very Good,I,VS1,61.6,60.0,6.86,6.8,4.21,7117
1034,0.31,Ideal,D,VS1,60.5,55.0,4.43,4.39,2.67,1089
1035,0.42,Ideal,G,IF,62.7,56.0,4.76,4.77,2.99,2258
1036,0.3,Premium,F,VS2,60.7,58.0,4.35,4.32,2.63,388
1037,1.31,Premium,J,SI1,60.7,58.0,7.11,7.06,4.3,6211
1038,1.01,Good,F,SI2,64.3,59.0,6.33,6.26,4.05,4456
1039,1.26,Premium,H,SI2,61.3,57.0,6.96,6.87,4.24,6147
1040,2.23,Premium,J,SI2,60.5,61.0,8.47,8.4,5.1,13925
1041,0.72,Good,F,SI1,60.4,61.0,5.75,5.8,3.49,2800
1042,1.0,Fair,F,VS2,64.7,59.0,6.22,6.15,4.0,5367
1043,0.53,Good,I,VS1,64.3,55.0,5.17,5.13,3.31,1051
1044,2.01,Very Good,G,SI1,63.1,59.0,8.03,7.98,5.05,14570
1045,0.32,Ideal,D,VVS2,61.3,55.8,4.43,4.44,2.71,1571
1046,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,5222
1047,1.22,Ideal,G,IF,61.7,56.0,6.87,6.91,4.25,8954
1048,1.0,Good,H,SI1,63.7,60.0,6.33,6.3,4.02,4607
1049,0.31,Ideal,D,IF,61.1,56.0,4.39,4.42,2.69,1873
1050,2.01,Premium,H,VS2,62.8,58.0,7.99,7.9,4.99,14798
1051,0.36,Ideal,F,VS1,61.3,54.0,4.63,4.65,2.84,1184
1052,0.39,Very Good,I,VVS2,62.7,58.0,4.65,4.67,2.92,564
1053,0.33,Premium,G,VS1,61.6,58.0,4.44,4.39,2.72,733
1054,0.32,Premium,I,IF,60.3,58.0,4.45,4.41,2.67,440
1055,0.4,Ideal,F,SI2,62.1,54.0,4.75,4.78,2.96,329
1056,1.0,Very Good,D,SI1,62.1,61.0,6.3,6.32,3.92,5750
1057,0.33,Fair,H,VVS2,65.1,59.0,4.4,4.32,2.84,190
1058,1.5,Ideal,G,VS1,61.3,56.0,7.41,7.37,4.53,10726
1059,0.81,Very Good,I,VS1,63.2,59.0,5.9,5.84,3.71,3577
1060,0.32,Very Good,G,VVS1,60.9,57.0,4.41,4.44,2.69,1044
1061,1.11,Very Good,H,VS1,63.2,57.0,6.61,6.53,4.15,6611
1062,0.5,Ideal,H,VS2,60.8,56.0,5.17,5.19,3.14,1221
1063,0.33,Good,I,VS1,63.1,56.0,4.38,4.4,2.77,388
1064,0.27,Fair,E,VS1,66.4,58.0,3.99,4.02,2.66,99
1065,1.7,Ideal,H,I1,61.3,55.0,7.7,7.63,4.7,7775
1066,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,529
1067,1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,9036
1068,0.3,Very Good,E,VS2,61.9,61.0,4.28,4.32,2.66,443
1069,0.64,Very Good,D,SI1,63.7,54.0,5.47,5.52,3.5,2630
1070,0.9,Good,F,SI1,62.8,64.0,6.18,5.99,3.82,4347
1071,1.0,Very Good,H,SI2,60.2,61.0,6.44,6.48,3.89,3748
1072,1.01,Ideal,D,VS2,59.8,56.0,6.49,6.52,3.89,6452
1073,0.41,Very Good,E,SI1,62.9,57.0,4.72,4.76,2.98,637
1074,1.0,Fair,F,VS2,68.4,58.0,5.97,6.1,4.13,5590
1075,0.31,Very Good,G,SI1,61.5,59.0,4.34,4.38,2.68,365
1076,1.03,Very Good,D,SI2,61.8,60.0,6.42,6.45,3.98,5028
1077,1.03,Premium,H,SI1,61.9,58.0,6.49,6.43,4.0,5036
1078,0.91,Premium,G,VVS2,61.8,58.0,6.24,6.16,3.83,5722
1079,0.31,Very Good,E,VVS1,60.0,56.0,4.45,4.49,2.68,1170
1080,0.8,Very Good,E,SI1,62.9,60.0,5.87,5.89,3.7,3793
1081,1.02,Very Good,D,SI1,62.7,60.0,6.34,6.39,3.99,5928
1082,1.0,Ideal,G,VS1,62.5,54.0,6.41,6.45,4.02,6257
1083,0.34,Premium,D,SI1,62.8,58.0,4.48,4.44,2.8,370
1084,1.0,Ideal,G,VS2,62.3,54.0,6.42,6.38,3.99,5943
1085,0.73,Ideal,G,VS2,61.7,56.0,5.79,5.81,3.58,3610
1086,0.34,Good,E,SI1,63.3,57.0,4.44,4.47,2.82,39
1087,1.0,Premium,J,SI1,62.8,59.0,6.37,6.27,3.97,3547
1088,0.54,Ideal,G,VS1,61.8,55.3,5.22,5.24,3.23,2386
1089,1.02,Very Good,F,SI2,60.9,58.0,6.43,6.55,3.95,4649
1090,0.8,Very Good,G,VVS2,62.5,56.0,5.95,5.98,3.73,4727
1091,0.31,Very Good,H,SI1,61.0,61.0,4.33,4.39,2.66,832
1092,2.0,Premium,D,SI2,61.6,59.0,8.2,8.09,5.02,13914
1093,1.5,Premium,J,VVS2,61.5,60.0,7.31,7.27,4.48,9343
1094,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,5410
1095,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55,2468
1096,0.3,Good,G,SI2,63.3,57.0,4.25,4.28,2.7,1503
1097,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1959
1098,1.02,Premium,F,SI1,62.3,58.0,6.38,6.46,4.0,5704
1099,1.01,Very Good,F,VS2,63.1,60.0,6.39,6.29,4.0,6108
1100,0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,1346
1101,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,5026
1102,1.51,Good,I,SI2,63.6,60.0,7.23,7.27,4.61,7886
1103,1.02,Good,G,I1,57.4,59.0,6.64,6.6,3.8,1561
1104,3.22,Ideal,I,I1,62.6,55.0,9.49,9.42,5.92,22022
1105,0.41,Ideal,E,SI1,62.9,57.0,4.76,4.72,2.98,772
1106,0.52,Very Good,D,SI2,62.4,59.0,5.05,5.15,3.18,782
1107,1.52,Premium,D,SI1,60.8,61.0,7.39,7.26,4.45,10427
1108,0.36,Ideal,H,VVS1,62.0,54.0,4.59,4.61,2.85,1007
1109,0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1658
1110,0.53,Premium,J,VS2,62.7,56.0,5.18,5.15,3.24,163
1111,1.01,Good,F,SI2,61.3,62.0,6.44,6.48,3.96,4358
1112,0.7,Good,F,I1,63.9,60.0,5.65,5.52,3.58,786
1113,0.34,Ideal,H,VS2,61.2,55.0,4.49,4.53,2.76,111
1114,1.04,Premium,G,VS2,62.2,58.0,6.49,6.4,4.01,6213
1115,0.39,Premium,E,VS2,60.1,61.0,4.76,4.72,2.85,1055
1116,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,6478
1117,0.3,Very Good,F,VVS1,62.6,56.0,4.27,4.29,2.68,1156
1118,1.71,Ideal,G,VS1,63.0,56.0,7.65,7.58,4.8,12763
1119,1.1,Premium,H,VS2,61.4,58.0,6.68,6.62,4.08,6211
1120,1.15,Ideal,H,SI2,62.6,55.0,6.74,6.65,4.19,5260
1121,0.32,Ideal,H,VS1,61.8,55.0,4.41,4.42,2.73,273
1122,2.01,Premium,G,SI2,59.9,62.0,8.15,8.04,4.85,13602
1123,0.24,Very Good,G,VVS1,61.7,56.0,3.98,4.02,2.46,570
1124,0.41,Very Good,E,SI2,62.9,58.0,4.74,4.77,2.99,316
1125,0.28,Very Good,D,VVS1,60.6,58.0,4.23,4.25,2.57,1240
1126,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,138
1127,0.45,Good,F,VS2,56.8,62.0,5.1,5.14,2.91,1079
1128,0.44,Very Good,E,VS1,60.7,58.0,4.88,4.91,2.97,1715
1129,0.37,Ideal,F,VVS1,61.3,56.0,4.65,4.68,2.86,1739
1130,0.9,Premium,G,VS2,62.4,61.0,6.17,6.13,3.84,4997
1131,0.53,Ideal,F,SI2,62.2,53.0,5.19,5.22,3.24,672
1132,0.54,Premium,I,IF,58.8,61.0,5.35,5.29,3.13,1997
1133,1.0,Very Good,E,VS2,59.0,58.0,6.49,6.53,3.84,5979
1134,0.32,Ideal,F,IF,61.3,57.0,4.42,4.46,2.72,1691
1135,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,5887
1136,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,4743
1137,0.56,Premium,E,VVS2,59.2,56.0,5.49,5.39,3.22,2907
1138,0.43,Ideal,H,IF,62.2,55.0,4.87,4.84,3.02,1792
1139,0.52,Ideal,G,VS1,62.1,54.0,5.14,5.17,3.2,2243
1140,0.38,Very Good,G,SI1,61.8,53.7,4.67,4.69,2.9,91
1141,0.9,Very Good,I,VVS1,63.4,57.0,6.09,6.12,3.87,4839
1142,1.72,Premium,H,SI1,62.0,57.0,7.67,7.63,4.74,11381
1143,0.31,Very Good,H,SI1,61.7,59.0,4.36,4.39,2.7,858
1144,2.02,Premium,F,SI2,61.0,59.0,8.2,8.13,4.98,13866
1145,0.56,Ideal,E,VVS2,61.0,56.0,5.32,5.36,3.26,3155
1146,0.42,Ideal,G,IF,62.0,57.0,4.82,4.8,2.98,2205
1147,0.34,Very Good,I,SI1,61.3,61.0,4.45,4.49,2.74,1067
1148,0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,1563
1149,1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,7318
1150,0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,264
1151,1.24,Premium,G,VS1,62.0,55.0,6.95,6.89,4.29,8252
1152,0.31,Ideal,E,VS1,61.4,56.0,4.38,4.35,2.68,937
1153,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,9572
1154,1.02,Ideal,H,SI2,61.6,55.0,6.49,6.43,3.98,4089
1155,0.7,Very Good,J,VS2,61.1,61.0,5.64,5.69,3.46,1501
1156,1.0,Premium,F,VS1,62.7,55.0,6.39,6.34,3.99,6380
1157,0.41,Ideal,G,VS2,61.4,59.0,4.78,4.76,2.93,1079
1158,0.52,Premium,G,SI1,59.7,60.0,5.22,5.2,3.11,1176
1159,0.51,Very Good,D,VS2,60.5,60.0,5.16,5.19,3.13,2107
1160,0.3,Premium,D,SI1,61.7,59.0,4.28,4.31,2.65,120
1161,0.39,Good,D,VVS2,58.1,60.0,4.82,4.85,2.81,1628
1162,0.38,Premium,G,IF,62.5,60.0,4.64,4.61,2.89,1840
1163,1.01,Premium,F,SI2,58.3,58.0,6.56,6.55,3.82,4501
1164,1.36,Ideal,G,SI1,60.9,56.0,7.15,7.16,4.36,8557
1165,1.21,Ideal,I,SI1,60.6,55.0,6.92,6.87,4.18,6228
1166,0.3,Very Good,F,IF,62.1,57.0,4.26,4.3,2.66,1448
1167,0.41,Premium,D,VVS1,62.2,58.0,4.77,4.71,2.95,2228
1168,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,13714
1169,0.36,Ideal,D,SI1,62.5,56.0,4.55,4.57,2.85,619
1170,0.4,Premium,D,SI1,61.4,56.0,4.83,4.72,2.93,702
1171,2.11,Premium,D,SI2,60.9,60.0,8.28,8.21,5.02,15022
1172,1.06,Ideal,H,SI1,63.0,55.0,6.49,6.44,4.08,5454
1173,0.33,Good,I,VS1,63.2,57.0,4.37,4.4,2.77,379
1174,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,4774
1175,1.51,Good,J,SI1,62.4,64.0,7.31,7.23,4.54,7927
1176,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,5847
1177,1.02,Ideal,F,SI1,62.8,55.0,6.43,6.4,4.03,5756
1178,0.43,Ideal,E,SI2,62.1,56.0,4.85,4.84,3.01,29
1179,1.0,Fair,G,I1,66.4,59.0,6.16,6.09,4.07,1164
1180,1.7,Premium,I,SI1,58.6,59.0,7.79,7.75,4.55,10609
1181,0.72,Ideal,D,SI2,61.1,58.0,5.76,5.79,3.53,2464
1182,1.22,Premium,G,SI1,63.0,57.0,6.84,6.74,4.28,7237
1183,1.06,Good,F,VS1,58.5,57.0,6.68,6.73,3.92,6515
1184,1.11,Ideal,H,SI1,60.2,54.0,6.82,6.7,4.07,5696
1185,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,3948
1186,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,7163
1187,1.54,Premium,E,SI2,59.0,62.0,7.59,7.56,4.47,9331
1188,0.56,Very Good,E,SI1,58.5,59.0,5.42,5.45,3.18,1621
1189,0.25,Good,F,VS1,63.6,57.0,4.01,4.04,2.56,211
1190,0.9,Ideal,D,SI1,61.6,56.0,6.19,6.21,3.82,4946
1191,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,114
1192,0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,1575
1193,0.39,Very Good,D,VS2,60.2,59.0,4.74,4.76,2.86,1195
1194,1.01,Premium,F,VS1,59.4,60.0,6.5,6.46,3.85,6389
1195,2.02,Ideal,I,SI1,62.4,56.0,8.07,8.11,5.05,13886
1196,1.03,Ideal,D,SI2,61.2,57.0,6.51,6.59,4.01,5119
1197,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,10850
1198,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,1756
1199,0.5,Premium,D,SI1,61.1,59.0,5.08,5.04,3.09,1551
1200,0.3,Ideal,E,VS2,62.4,57.0,4.29,4.24,2.66,605
1201,1.22,Very Good,D,SI2,62.2,58.0,6.85,6.91,4.28,6682
1202,0.27,Very Good,F,VVS2,61.9,58.0,4.17,4.2,2.59,833
1203,0.41,Ideal,E,VVS1,61.9,55.0,4.79,4.78,2.96,2110
1204,1.24,Premium,F,SI1,61.6,59.0,6.9,6.86,4.24,7599
1205,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,780
1206,0.4,Ideal,G,SI2,62.5,53.0,4.75,4.79,2.98,530
1207,1.01,Ideal,F,SI1,62.0,57.0,6.38,6.42,3.97,5693
1208,1.5,Premium,I,VS1,62.7,59.0,7.25,7.3,4.56,9845
1209,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1159
1210,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,136
1211,1.51,Premium,I,VS2,59.9,60.0,7.42,7.36,4.43,9496
1212,1.3,Very Good,I,VS1,62.1,59.0,6.97,7.01,4.34,7877
1213,0.32,Ideal,G,VVS1,61.7,56.0,4.41,4.37,2.71,1215
1214,0.26,Very Good,E,SI1,62.0,54.0,4.08,4.11,2.54,400
1215,1.51,Very Good,E,SI2,61.8,57.0,7.34,7.32,4.53,9158
1216,0.33,Premium,E,VVS1,60.1,58.0,4.51,4.47,2.7,1406
1217,1.34,Ideal,G,VS1,62.7,57.0,7.04,7.1,4.43,9340
1218,1.01,Good,E,SI1,63.2,59.0,6.25,6.28,3.96,5530
1219,1.0,Premium,G,VS2,60.0,59.0,6.54,6.46,3.9,5740
1220,1.42,Ideal,F,VVS1,60.8,56.0,7.25,7.32,4.43,10678
1221,0.9,Premium,H,VS2,61.2,61.0,6.18,6.08,3.75,4513
1222,1.01,Very Good,E,VS2,63.4,60.0,6.37,6.31,4.02,6193
1223,0.36,Premium,D,VS2,60.5,58.0,4.63,4.6,2.79,1045
1224,0.7,Premium,E,SI1,59.1,62.0,5.8,5.74,3.41,2858
1225,0.37,Good,G,SI2,63.3,55.0,4.58,4.61,2.91,1046
1226,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4749
1227,0.8,Ideal,H,VS2,62.8,57.0,5.91,5.87,3.7,3777
1228,0.9,Good,E,SI2,63.4,60.0,6.02,6.07,3.83,3620
1229,0.31,Ideal,G,IF,61.7,56.0,4.38,4.34,2.69,1418
1230,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,10629
1231,1.11,Premium,I,SI2,61.5,58.0,6.65,6.61,4.08,4364
1232,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,855
1233,1.01,Very Good,J,SI2,62.8,59.0,6.34,6.37,3.99,2671
1234,0.7,Ideal,D,VS2,61.6,58.0,5.66,5.7,3.5,3869
1235,1.63,Ideal,G,VS1,61.7,55.0,7.6,7.56,4.68,11950
1236,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10304
1237,0.72,Very Good,H,SI1,63.0,58.0,5.68,5.71,3.59,2360
1238,0.54,Premium,G,VS2,62.0,58.0,5.21,5.18,3.22,1994
1239,1.22,Very Good,G,IF,62.0,59.0,6.8,6.85,4.23,8846
1240,0.33,Premium,G,IF,59.4,59.0,4.54,4.49,2.68,1393
